"Award_Year","Category","Date_Awarded","Prize_Amount","Prize_Amount_Adj","Prize_Link","Portion","Sort_Order","Motivation","Laureate_Full_Name","Laureate_Known_Name","Organization_Name","Laureate_Link","laureate_id","Birth_Date","Birth_City","Birth_Country","Birth_Lat","Birth_Lon","Gender","Affiliation_Name","Award_City","Award_Country","Award_Lat","Award_Lon","Age_When_Awarded","Org_Type","Sole_Winner","Org_Name","Org_Founded_Date","Founded_Country"
"1907","Literature","1907-11-07",138796,7967641,"https://api.nobelprize.org/2/nobelPrize/lit/1907","'1'",1,"in consideration of the power of observation, originality of imagination, virility of ideas and remarkable talent for narration which characterize the creations of this world-famous author","Rudyard Kipling","Rudyard Kipling","","https://api.nobelprize.org/2/laureate/577","577","1865-12-30","Bombay","British India",19.075833,72.8775,"male","","","","","",41.0,"Human",True,"","",""
"1907","Chemistry","1907-11-12",138796,7967641,"https://api.nobelprize.org/2/nobelPrize/che/1907","'1'",1,"for his biochemical researches and his discovery of cell-free fermentation","Eduard Buchner","Eduard Buchner","","https://api.nobelprize.org/2/laureate/166","166","1860-05-20","Munich","Bavaria",48.134703,11.581995,"male","Landwirtschaftliche Hochschule (Agricultural College)","Berlin","Germany",51.0,10.0,47.0,"Human",True,"","",""
"1906","Physiology or Medicine","1906-10-25",138536,8407156,"https://api.nobelprize.org/2/nobelPrize/med/1906","'1/2'",1,"in recognition of their work on the structure of the nervous system","Camillo Golgi","Camillo Golgi","","https://api.nobelprize.org/2/laureate/298","298","1843-07-07","Corteno","Italy",46.166944,10.244444,"male","Pavia University","Pavia","Italy",42.5,12.5,63.0,"Human",False,"","",""
"1906","Physiology or Medicine","1906-10-25",138536,8407156,"https://api.nobelprize.org/2/nobelPrize/med/1906","'1/2'",2,"in recognition of their work on the structure of the nervous system","Santiago Ramón y Cajal","Santiago Ramón y Cajal","","https://api.nobelprize.org/2/laureate/299","299","1852-05-01","Petilla de Aragón","Spain",42.461576,-1.092493,"male","Madrid University","Madrid","Spain",40.2,-3.5,54.0,"Human",False,"","",""
"1906","Physics","1906-11-12",138536,8407156,"https://api.nobelprize.org/2/nobelPrize/phy/1906","'1'",1,"in recognition of the great merits of his theoretical and experimental investigations on the conduction of electricity by gases","Joseph John Thomson","J.J. Thomson","","https://api.nobelprize.org/2/laureate/10","10","1856-12-18","Cheetham Hill","United Kingdom",53.502515,-2.235535,"male","University of Cambridge","Cambridge","United Kingdom",54.6,-2.0,49.0,"Human",True,"","",""
"1906","Peace","1906-12-10",138536,8407156,"https://api.nobelprize.org/2/nobelPrize/pea/1906","'1'",1,"for his role in bringing to an end the bloody war recently waged between two of the world's great powers, Japan and Russia","Theodore Roosevelt Jr.","Theodore Roosevelt","","https://api.nobelprize.org/2/laureate/470","470","1858-10-27","New York, NY","USA",40.715758,-74.0113,"male","","","","","",48.0,"Human",True,"","",""
"1906","Literature","1906-11-08",138536,8407156,"https://api.nobelprize.org/2/nobelPrize/lit/1906","'1'",1,"not only in consideration of his deep learning and critical research, but above all as a tribute to the creative energy, freshness of style, and lyrical force which characterize his poetic masterpieces","Giosuè Carducci","Giosuè Carducci","","https://api.nobelprize.org/2/laureate/576","576","1835-07-27","Val di Castello","Tuscany",44.49382,11.342633,"male","","","","","",71.0,"Human",True,"","",""
"1906","Chemistry","1906-11-12",138536,8407156,"https://api.nobelprize.org/2/nobelPrize/che/1906","'1'",1,"in recognition of the great services rendered by him in his investigation and isolation of the element fluorine, and for the adoption in the service of science of the electric furnace called after him","Henri Moissan","Henri Moissan","","https://api.nobelprize.org/2/laureate/165","165","1852-09-28","Paris","France",48.860093,2.355954,"male","Sorbonne University","Paris","France",47.0,2.0,54.0,"Human",True,"","",""
"1905","Physiology or Medicine","",138089,8626501,"https://api.nobelprize.org/2/nobelPrize/med/1905","'1'",1,"for his investigations and discoveries in relation to tuberculosis","Robert Koch","Robert Koch","","https://api.nobelprize.org/2/laureate/297","297","1843-12-11","Clausthal","Germany",51.805,10.335556,"male","Institute for Infectious Diseases","Berlin","Germany",51.0,10.0,"","Human",True,"","",""
"1905","Physics","",138089,8626501,"https://api.nobelprize.org/2/nobelPrize/phy/1905","'1'",1,"for his work on cathode rays","Philipp Eduard Anton von Lenard","Philipp Lenard","","https://api.nobelprize.org/2/laureate/9","9","1862-06-07","Pressburg","Hungary",48.144722,17.112778,"male","Kiel University","Kiel","Germany",51.0,10.0,"","Human",True,"","",""
"1905","Peace","1905-12-10",138089,8626501,"https://api.nobelprize.org/2/nobelPrize/pea/1905","'1'",1,"for her audacity to oppose the horrors of war","Baroness Bertha Sophie Felicita von Suttner, née Countess Kinsky von Chinic und Tettau","Bertha von Suttner","","https://api.nobelprize.org/2/laureate/468","468","1843-06-09","Prague","Austrian Empire",50.07507,14.42989,"female","","","","","",62.0,"Human",True,"","",""
"1905","Literature","",138089,8626501,"https://api.nobelprize.org/2/nobelPrize/lit/1905","'1'",1,"because of his outstanding merits as an epic writer","Henryk Sienkiewicz","Henryk Sienkiewicz","","https://api.nobelprize.org/2/laureate/575","575","1846-05-05","Wola Okrzejska","Poland",51.749447,22.133632,"male","","","","","","","Human",True,"","",""
"1905","Chemistry","",138089,8626501,"https://api.nobelprize.org/2/nobelPrize/che/1905","'1'",1,"in recognition of his services in the advancement of organic chemistry and the chemical industry, through his work on organic dyes and hydroaromatic compounds","Johann Friedrich Wilhelm Adolf von Baeyer","Adolf von Baeyer","","https://api.nobelprize.org/2/laureate/164","164","1835-10-31","Berlin","Prussia",52.522265,13.406852,"male","Munich University","Munich","Germany",51.0,10.0,"","Human",True,"","",""
"1904","Physiology or Medicine","1904-10-20",140859,8799545,"https://api.nobelprize.org/2/nobelPrize/med/1904","'1'",1,"in recognition of his work on the physiology of digestion, through which knowledge on vital aspects of the subject has been transformed and enlarged","Ivan Petrovich Pavlov","Ivan Pavlov","","https://api.nobelprize.org/2/laureate/296","296","1849-09-14","Ryazan","Russia",54.613102,39.704829,"male","Military Medical Academy","St. Petersburg","Russia",66.416667,94.25,55.0,"Human",True,"","",""
"1904","Physics","1904-11-08",140859,8799545,"https://api.nobelprize.org/2/nobelPrize/phy/1904","'1'",1,"for his investigations of the densities of the most important gases and for his discovery of argon in connection with these studies","Lord Rayleigh (John William Strutt)","Lord Rayleigh","","https://api.nobelprize.org/2/laureate/8","8","1842-11-12","Langford Grove, Maldon, Essex","United Kingdom","","","male","Royal Institution of Great Britain","London","United Kingdom",54.6,-2.0,62.0,"Human",True,"","",""
"1904","Peace","1904-12-10",140859,8799545,"https://api.nobelprize.org/2/nobelPrize/pea/1904","'1'",1,"for its striving in public law to develop peaceful ties between nations and to make the laws of war more humane","","","Institute of International Law","https://api.nobelprize.org/2/laureate/467","467","","","","","","","","","","","","","Organization",True,"Institute of International Law","1873-01-01","Belgium"
"1904","Literature","1904-11-17",140859,8799545,"https://api.nobelprize.org/2/nobelPrize/lit/1904","'1/2'",1,"in recognition of the fresh originality and true inspiration of his poetic production, which faithfully reflects the natural scenery and native spirit of his people, and, in addition, his significant work as a Proven&ccedil;al philologist","Frédéric Mistral","Frédéric Mistral","","https://api.nobelprize.org/2/laureate/573","573","1830-09-08","Maillane","France",43.832523,4.782511,"male","","","","","",74.0,"Human",False,"","",""
"1904","Literature","1904-11-17",140859,8799545,"https://api.nobelprize.org/2/nobelPrize/lit/1904","'1/2'",2,"in recognition of the numerous and brilliant compositions which, in an individual and original manner, have revived the great traditions of the Spanish drama","José Echegaray y Eizaguirre","José Echegaray","","https://api.nobelprize.org/2/laureate/574","574","1832-04-19","Madrid","Spain",40.423203,-3.693965,"male","","","","","",72.0,"Human",False,"","",""
"1904","Chemistry","1904-11-08",140859,8799545,"https://api.nobelprize.org/2/nobelPrize/che/1904","'1'",1,"in recognition of his services in the discovery of the inert gaseous elements in air, and his determination of their place in the periodic system","Sir William Ramsay","Sir William Ramsay","","https://api.nobelprize.org/2/laureate/163","163","1852-10-02","Glasgow","Scotland",55.861111,-4.25,"male","University College","London","United Kingdom",54.6,-2.0,52.0,"Human",True,"","",""
"1903","Physiology or Medicine","1903-10-15",141358,8830717,"https://api.nobelprize.org/2/nobelPrize/med/1903","'1'",1,"in recognition of his contribution to the treatment of diseases, especially lupus vulgaris, with concentrated light radiation, whereby he has opened a new avenue for medical science","Niels Ryberg Finsen","Niels Ryberg Finsen","","https://api.nobelprize.org/2/laureate/295","295","1860-12-15","Thorshavn","Faroe Islands (Denmark)",62.010863,-6.774051,"male","Finsen Medical Light Institute","Copenhagen","Denmark",56.0,10.0,42.0,"Human",True,"","",""
"1903","Physics","1903-11-12",141358,8830717,"https://api.nobelprize.org/2/nobelPrize/phy/1903","'1/2'",1,"in recognition of the extraordinary services he has rendered by his discovery of spontaneous radioactivity","Antoine Henri Becquerel","Henri Becquerel","","https://api.nobelprize.org/2/laureate/4","4","1852-12-15","Paris","France",48.860093,2.355954,"male","École Polytechnique","Paris","France",47.0,2.0,50.0,"Human",False,"","",""
"1903","Physics","1903-11-12",141358,8830717,"https://api.nobelprize.org/2/nobelPrize/phy/1903","'1/4'",2,"in recognition of the extraordinary services they have rendered by their joint researches on the radiation phenomena discovered by Professor Henri Becquerel","Pierre Curie","Pierre Curie","","https://api.nobelprize.org/2/laureate/5","5","1859-05-15","Paris","France",48.860093,2.355954,"male","École municipale de physique et de chimie industrielles (Municipal School of Industrial Physics and Chemistry)","Paris","France",47.0,2.0,44.0,"Human",False,"","",""
"1903","Peace","1903-12-10",141358,8830717,"https://api.nobelprize.org/2/nobelPrize/pea/1903","'1'",1,"for his longstanding and devoted effort in favour of the ideas of peace and arbitration","William Randal Cremer","Randal Cremer","","https://api.nobelprize.org/2/laureate/466","466","1828-03-18","Fareham","United Kingdom",50.85,-1.18,"male","","","","","",75.0,"Human",True,"","",""
"1903","Literature","1903-11-19",141358,8830717,"https://api.nobelprize.org/2/nobelPrize/lit/1903","'1'",1,"as a tribute to his noble, magnificent and versatile poetry, which has always been distinguished by both the freshness of its inspiration and the rare purity of its spirit","Bjørnstjerne Martinus Bjørnson","Bjørnstjerne Bjørnson","","https://api.nobelprize.org/2/laureate/572","572","1832-12-08","Kvikne","Norway",62.562222,10.334722,"male","","","","","",70.0,"Human",True,"","",""
"1903","Chemistry","1903-11-12",141358,8830717,"https://api.nobelprize.org/2/nobelPrize/che/1903","'1'",1,"in recognition of the extraordinary services he has rendered to the advancement of chemistry by his electrolytic theory of dissociation","Svante August Arrhenius","Svante Arrhenius","","https://api.nobelprize.org/2/laureate/162","162","1859-02-19","Vik","Sweden","","","male","Stockholm University","Stockholm","Sweden",61.0,15.0,44.0,"Human",True,"","",""
"1902","Physiology or Medicine","1902-10-30",141847,9129789,"https://api.nobelprize.org/2/nobelPrize/med/1902","'1'",1,"for his work on malaria, by which he has shown how it enters the organism and thereby has laid the foundation for successful research on this disease and methods of combating it","Ronald Ross","Ronald Ross","","https://api.nobelprize.org/2/laureate/294","294","1857-05-13","Almora","India",29.593431,79.654274,"male","University College","Liverpool","United Kingdom",54.6,-2.0,45.0,"Human",True,"","",""
"1902","Physics","1902-11-11",141847,9129789,"https://api.nobelprize.org/2/nobelPrize/phy/1902","'1/2'",1,"in recognition of the extraordinary service they rendered by their researches into the influence of magnetism upon radiation phenomena","Hendrik Antoon Lorentz","Hendrik A. Lorentz","","https://api.nobelprize.org/2/laureate/2","2","1853-07-18","Arnhem","the Netherlands",51.984257,5.910857,"male","Leiden University","Leiden","the Netherlands",52.316667,5.55,49.0,"Human",False,"","",""
"1902","Physics","1902-11-11",141847,9129789,"https://api.nobelprize.org/2/nobelPrize/phy/1902","'1/2'",2,"in recognition of the extraordinary service they rendered by their researches into the influence of magnetism upon radiation phenomena","Pieter Zeeman","Pieter Zeeman","","https://api.nobelprize.org/2/laureate/3","3","1865-05-25","Zonnemaire","the Netherlands",51.713056,3.951111,"male","Amsterdam University","Amsterdam","the Netherlands",52.316667,5.55,37.0,"Human",False,"","",""
"1902","Peace","1902-12-10",141847,9129789,"https://api.nobelprize.org/2/nobelPrize/pea/1902","'1/2'",1,"for his untiring and skilful directorship of the Bern Peace Bureau","Élie Ducommun","Élie Ducommun","","https://api.nobelprize.org/2/laureate/464","464","1833-02-19","Geneva","Switzerland",46.203397,6.145957,"male","","","","","",69.0,"Human",False,"","",""
"1902","Peace","1902-12-10",141847,9129789,"https://api.nobelprize.org/2/nobelPrize/pea/1902","'1/2'",2,"for his eminently practical administration of the Inter-Parliamentary Union","Charles Albert Gobat","Albert Gobat","","https://api.nobelprize.org/2/laureate/465","465","1843-05-21","Tramelan","Switzerland",47.223333,7.101389,"male","","","","","",59.0,"Human",False,"","",""
"1902","Literature","1902-11-13",141847,9129789,"https://api.nobelprize.org/2/nobelPrize/lit/1902","'1'",1,"the greatest living master of the art of historical writing, with special reference to his monumental work, <I>A history of Rome</I>","Christian Matthias Theodor Mommsen","Theodor Mommsen","","https://api.nobelprize.org/2/laureate/571","571","1817-11-30","Garding","Schleswig",54.329881,8.785967,"male","","","","","",85.0,"Human",True,"","",""
"1902","Chemistry","1902-11-11",141847,9129789,"https://api.nobelprize.org/2/nobelPrize/che/1902","'1'",1,"in recognition of the extraordinary services he has rendered by his work on sugar and purine syntheses","Hermann Emil Fischer","Emil Fischer","","https://api.nobelprize.org/2/laureate/161","161","1852-10-09","Euskirchen","Prussia",50.661278,6.787256,"male","Berlin University","Berlin","Germany",51.0,10.0,50.0,"Human",True,"","",""
